option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_004_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,2.579389870481129,56,"(5, 18)",0.9126729999999998,1.3314942169730428,19.52971084865217,0.3550086745404345,1.0,1.0,0.9409,55,"(5, 17)",1.0,-21.49971084865217,maze,0.0,4
fb_005_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_000_to_001,0,"(1, 1)",23,"(3, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_002_to_001,25,"(3, 3)",23,"(3, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_003_to_001,44,"(5, 3)",23,"(3, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_004_to_001,57,"(5, 19)",23,"(3, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_005_to_001,80,"(7, 19)",23,"(3, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.2081499709712278,16.1428580485614,0.40100706854315765,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.966431048561404,maze,0.0,4
fb_000_to_002,0,"(1, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_001_to_002,23,"(3, 1)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_003_to_002,44,"(5, 3)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_004_to_002,57,"(5, 19)",25,"(3, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_005_to_002,80,"(7, 19)",25,"(3, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.2081499709712278,16.1428580485614,0.40100706854315765,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.966431048561404,maze,0.0,4
fb_000_to_003,0,"(1, 1)",44,"(5, 3)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_001_to_003,23,"(3, 1)",44,"(5, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_002_to_003,25,"(3, 3)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_004_to_003,57,"(5, 19)",44,"(5, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_005_to_003,80,"(7, 19)",44,"(5, 3)",30.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.2081499709712278,16.1428580485614,0.40100706854315765,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.966431048561404,maze,0.0,4
fb_000_to_004,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,1.0330752429126642,56,"(5, 18)",0.3443584143042215,1.238815566973043,17.676137848652168,0.35500867454043455,1.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-21.49971084865217,maze,0.0,4
fb_001_to_004,23,"(3, 1)",57,"(5, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_002_to_004,25,"(3, 3)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_003_to_004,44,"(5, 3)",57,"(5, 19)",32.0,True,True,1.0,0.0,0.0,,,0.0,2.480456094081386,77,"(7, 16)",0.4134093490135645,1.3008286209712276,17.9964310485614,0.40100706854315754,1.0,1.0,0.9409,42,"(5, 1)",1.0,-19.966431048561404,maze,0.0,4
fb_005_to_004,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_000_to_005,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_001_to_005,23,"(3, 1)",80,"(7, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_002_to_005,25,"(3, 3)",80,"(7, 19)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_003_to_005,44,"(5, 3)",80,"(7, 19)",30.0,True,True,1.0,0.0,0.0,,,0.0,2.480456094081386,77,"(7, 16)",0.4134093490135645,1.3008286209712276,17.9964310485614,0.40100706854315754,1.0,1.0,0.9409,42,"(5, 1)",1.0,-19.966431048561404,maze,0.0,4
fb_004_to_005,57,"(5, 19)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,4
fb_001_to_000,23,"(3, 1)",0,"(1, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_002_to_000,25,"(3, 3)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_003_to_000,42,"(5, 1)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_004_to_000,44,"(5, 3)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_005_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,2.579389870481129,56,"(5, 18)",0.9126729999999998,1.3314942169730428,19.52971084865217,0.3550086745404345,1.0,1.0,0.9409,55,"(5, 17)",1.0,-21.49971084865217,maze,0.0,5
fb_006_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_000_to_001,0,"(1, 1)",23,"(3, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_002_to_001,25,"(3, 3)",23,"(3, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_003_to_001,42,"(5, 1)",23,"(3, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_004_to_001,44,"(5, 3)",23,"(3, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_005_to_001,57,"(5, 19)",23,"(3, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_006_to_001,80,"(7, 19)",23,"(3, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379216,maze,0.0,5
fb_000_to_002,0,"(1, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_001_to_002,23,"(3, 1)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_003_to_002,42,"(5, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_004_to_002,44,"(5, 3)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_005_to_002,57,"(5, 19)",25,"(3, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_006_to_002,80,"(7, 19)",25,"(3, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379216,maze,0.0,5
fb_000_to_003,0,"(1, 1)",42,"(5, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_001_to_003,23,"(3, 1)",42,"(5, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_002_to_003,25,"(3, 3)",42,"(5, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_004_to_003,44,"(5, 3)",42,"(5, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_005_to_003,57,"(5, 19)",42,"(5, 1)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_006_to_003,80,"(7, 19)",42,"(5, 1)",28.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379216,maze,0.0,5
fb_000_to_004,0,"(1, 1)",44,"(5, 3)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_001_to_004,23,"(3, 1)",44,"(5, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_002_to_004,25,"(3, 3)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_003_to_004,42,"(5, 1)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_005_to_004,57,"(5, 19)",44,"(5, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_006_to_004,80,"(7, 19)",44,"(5, 3)",30.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379216,maze,0.0,5
fb_000_to_005,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,1.0330752429126644,56,"(5, 18)",0.3443584143042215,1.238815566973043,17.676137848652168,0.35500867454043455,1.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-21.49971084865217,maze,0.0,5
fb_001_to_005,23,"(3, 1)",57,"(5, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_002_to_005,25,"(3, 3)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_003_to_005,42,"(5, 1)",57,"(5, 19)",30.0,True,True,1.0,0.0,0.0,,,0.0,2.63625900104303,78,"(7, 17)",0.4393765001738384,1.284036529887584,17.156826494379217,0.4261952051686232,1.0,1.0,0.9409,64,"(7, 1)",1.0,-19.126826494379216,maze,0.0,5
fb_004_to_005,44,"(5, 3)",57,"(5, 19)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_006_to_005,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_000_to_006,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_001_to_006,23,"(3, 1)",80,"(7, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_002_to_006,25,"(3, 3)",80,"(7, 19)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_003_to_006,42,"(5, 1)",80,"(7, 19)",28.0,True,True,1.0,0.0,0.0,,,0.0,2.63625900104303,78,"(7, 17)",0.4393765001738384,1.284036529887584,17.156826494379217,0.4261952051686232,1.0,1.0,0.9409,64,"(7, 1)",1.0,-19.126826494379216,maze,0.0,5
fb_004_to_006,44,"(5, 3)",80,"(7, 19)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_005_to_006,57,"(5, 19)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,5
fb_001_to_000,23,"(3, 1)",0,"(1, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_002_to_000,25,"(3, 3)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_003_to_000,42,"(5, 1)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_004_to_000,44,"(5, 3)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_005_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,1.3166282994718281,18.786414973591423,0.3773075507922569,1.0,1.0,0.9409,35,"(3, 17)",1.0,-20.756414973591422,maze,0.0,6
fb_006_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_007_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_000_to_001,0,"(1, 1)",23,"(3, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_002_to_001,25,"(3, 3)",23,"(3, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_003_to_001,42,"(5, 1)",23,"(3, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_004_to_001,44,"(5, 3)",23,"(3, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_005_to_001,55,"(5, 17)",23,"(3, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,1.3166282994718281,18.786414973591423,0.3773075507922569,1.0,1.0,0.9409,35,"(3, 17)",1.0,-20.756414973591422,maze,0.0,6
fb_006_to_001,57,"(5, 19)",23,"(3, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_007_to_001,80,"(7, 19)",23,"(3, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379213,maze,0.0,6
fb_000_to_002,0,"(1, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_001_to_002,23,"(3, 1)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_003_to_002,42,"(5, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_004_to_002,44,"(5, 3)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_005_to_002,55,"(5, 17)",25,"(3, 3)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,1.3166282994718281,18.786414973591423,0.3773075507922569,1.0,1.0,0.9409,35,"(3, 17)",1.0,-20.756414973591422,maze,0.0,6
fb_006_to_002,57,"(5, 19)",25,"(3, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_007_to_002,80,"(7, 19)",25,"(3, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379213,maze,0.0,6
fb_000_to_003,0,"(1, 1)",42,"(5, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_001_to_003,23,"(3, 1)",42,"(5, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_002_to_003,25,"(3, 3)",42,"(5, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_004_to_003,44,"(5, 3)",42,"(5, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_005_to_003,55,"(5, 17)",42,"(5, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_006_to_003,57,"(5, 19)",42,"(5, 1)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_007_to_003,80,"(7, 19)",42,"(5, 1)",28.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379213,maze,0.0,6
fb_000_to_004,0,"(1, 1)",44,"(5, 3)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_001_to_004,23,"(3, 1)",44,"(5, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_002_to_004,25,"(3, 3)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_003_to_004,42,"(5, 1)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_005_to_004,55,"(5, 17)",44,"(5, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_006_to_004,57,"(5, 19)",44,"(5, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_007_to_004,80,"(7, 19)",44,"(5, 3)",30.0,True,True,1.0,0.0,0.0,,,0.0,5.024922332223774,79,"(7, 18)",0.97,1.1913578798875841,15.303253494379216,0.4261952051686232,1.0,1.0,0.8852928099999999,76,"(7, 15)",1.0,-19.126826494379213,maze,0.0,6
fb_000_to_005,0,"(1, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.3443584143042213,41,"(4, 17)",0.3443584143042213,1.2239496494718283,16.932841973591422,0.37730755079225703,1.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-20.756414973591422,maze,0.0,6
fb_001_to_005,23,"(3, 1)",55,"(5, 17)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_002_to_005,25,"(3, 3)",55,"(5, 17)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,6
fb_003_to_005,42,"(5, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,2.63625900104303,78,"(7, 17)",0.4393765001738384,1.284036529887584,17.156826494379217,0.4261952051686232,1.0,1.0,0.9409,64,"(7, 1)",1.0,-19.126826494379216,maze,0.0,6
