split,map_family,map_size,map,maze_seed,topology_seed,goal_variant,slip,n_states,candidate_state,rank,is_top,target_score,target_reduction,error
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.0,34,14,5,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.0,34,29,5,False,0.5000000000000001,0.5000000000000001,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,19,5,False,0.5000000000000001,0.5000000000000001,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,16,5,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.0,34,18,6,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.0,34,6,6,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,3,6,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,19,6,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.0,34,26,7,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.0,34,8,7,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,4,7,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,21,7,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.0,34,28,8,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.0,34,13,8,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,5,8,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,29,8,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.0,34,29,9,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.0,34,14,9,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,8,9,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,30,9,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.0,34,30,10,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.0,34,28,10,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,16,10,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,3,10,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.0,34,33,11,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,18,11,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,4,11,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,21,12,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,5,12,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,23,13,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,8,13,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,26,14,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,18,14,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.0,31,29,15,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.0,31,26,15,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,2,1,True,1.0,1.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,2,1,True,1.0,1.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,1,1,True,1.0,1.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,1,1,True,1.0,1.0,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,13,2,False,0.2310025242928553,0.33311438305230767,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,30,2,False,0.9991634529959175,0.9993580550367369,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,2,2,False,1.0,1.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,2,2,False,1.0,1.0,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,6,3,False,0.17331716859515783,0.28308881698925814,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,29,3,False,0.5650527519109495,0.666232508354815,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,29,3,False,0.8492664509092486,0.8492664509092486,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,9,3,False,0.6666666666666666,0.6666666666666666,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,14,4,False,0.17331716726714405,0.2830888158375856,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,9,4,False,0.13067623872922202,0.3329029842085587,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,9,4,False,0.6666666666666666,0.6666666666666666,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,11,4,False,0.6666666666666666,0.6666666666666666,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,9,5,False,0.11562749624674507,0.2330595074649278,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,18,5,False,0.13067615315821496,0.3329029185435372,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,11,5,False,0.6666666666666666,0.6666666666666666,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,19,5,False,0.6666666666666666,0.6666666666666666,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,30,6,False,0.11562742316034197,0.233059444083353,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,33,6,False,0.06576118409172418,0.2830888169697495,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,19,6,False,0.6666666666666666,0.6666666666666666,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,16,6,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,29,7,False,0.11562318218235408,0.23305576624654437,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,6,7,False,0.06576110149643387,0.2830887535882176,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,3,7,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,21,7,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,18,8,False,0.11537941188995952,0.2328443651601005,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,8,8,False,0.0657611000215138,0.28308875245640136,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,4,8,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,29,8,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,26,9,False,0.11513541835480823,0.23263277047434294,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,14,9,False,0.06576109999563787,0.2830887524365448,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,5,9,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,30,9,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.05,34,28,10,False,0.0,0.13278568784059228,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,13,10,False,0.0654856167964056,0.2828773536133493,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,8,10,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,5,10,False,0.1332162293467518,0.1332162293467518,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.05,34,28,11,False,0.0,0.23262535143836577,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,16,11,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,4,11,False,0.08319424153448349,0.08319424153448349,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,18,12,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,3,12,False,0.03357522322521737,0.03357522322521737,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,21,13,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,8,13,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,23,14,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,18,14,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.05,31,26,15,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.05,31,26,15,False,0.0,0.0,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,2,1,True,1.0,1.0,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,2,1,True,1.0,1.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,1,1,True,1.0,1.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,1,1,True,1.0,1.0,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,13,2,False,0.1969031258202494,0.3328669601083901,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,30,2,False,0.9982200329282376,0.9986657377621672,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,2,2,False,1.0,1.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,2,2,False,1.0,1.0,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,6,3,False,0.14782790730044149,0.2921001475767096,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,29,3,False,0.5540955204272635,0.665750272455691,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,29,3,False,0.8763004404166463,0.8763004404166463,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,9,3,False,0.6666666666666666,0.6666666666666666,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,14,4,False,0.1478278803090245,0.29210012515492384,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,9,4,False,0.1094362125391968,0.33243392485128637,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,9,4,False,0.6666666666666666,0.6666666666666666,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,11,4,False,0.6666666666666666,0.6666666666666666,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,9,5,False,0.09873297213964444,0.25131695641990626,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,18,5,False,0.10943540387426993,0.33243331867654746,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,11,5,False,0.6666666666666666,0.6666666666666666,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,19,5,False,0.6666666666666666,0.6666666666666666,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,30,6,False,0.09873229544086859,0.2513163942858401,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,33,6,False,0.05562910118918744,0.2921001468055487,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,19,6,False,0.6666666666666666,0.6666666666666666,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,16,6,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,29,7,False,0.09871330839742089,0.2513006217378187,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,6,7,False,0.05562835127952368,0.2920995846737194,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,3,7,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,21,7,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,18,8,False,0.0981919681234543,0.2508675440693936,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,8,8,False,0.05562832243605707,0.2920995630526743,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,4,8,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,29,8,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,26,9,False,0.09766851681627552,0.25043271276445284,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,14,9,False,0.05562832136778149,0.2920995622518956,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,5,9,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,30,9,False,0.3333333333333334,0.3333333333333334,
train,braid_maze,9,braid_maze_9_seed5_goal0,5,5,0,0.1,34,28,10,False,0.0,0.16929941911056304,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,13,10,False,0.055050633601776006,0.291666527852739,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,8,10,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,5,10,False,0.17020064473038501,0.17020064473038501,
train,braid_maze,9,braid_maze_9_seed5_goal1,5,5,1,0.1,34,28,11,False,0.0,0.25040060628100097,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,16,11,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,4,11,False,0.12941764776033188,0.12941764776033188,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,18,12,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,3,12,False,0.08863909586199246,0.08863909586199246,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,21,13,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,8,13,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,23,14,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,18,14,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal0,5,5,0,0.1,31,26,15,False,0.0,0.0,
train,maze,9,maze_9_seed5_goal1,5,5,1,0.1,31,26,15,False,0.0,0.0,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,55,1,True,1.0,1.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,44,1,True,1.0,1.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,93,1,True,1.0,1.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,10,1,True,1.0,1.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,8,1,True,1.0,1.0,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,8,1,True,1.0,1.0,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,8,1,True,1.0,1.0,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,8,1,True,1.0,1.0,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,110,2,False,1.0,1.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,100,2,False,1.0,1.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,41,2,False,0.5000000000000001,0.5000000000000001,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,41,2,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,12,2,False,1.0,1.0,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,12,2,False,1.0,1.0,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,11,2,False,1.0,1.0,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,11,2,False,1.0,1.0,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,1,3,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,1,3,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,42,3,False,0.5000000000000001,0.5000000000000001,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,42,3,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,45,3,False,1.0,1.0,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,3,3,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,40,3,False,1.0,1.0,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,13,3,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,5,4,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,9,4,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,4,4,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,4,4,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,14,4,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,14,4,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,13,4,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,14,4,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,10,5,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,10,5,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,5,5,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,5,5,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,19,5,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,19,5,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,26,5,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,22,5,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,12,6,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,12,6,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,8,6,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,8,6,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,29,6,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,25,6,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,31,6,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,31,6,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,20,7,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,16,7,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,9,7,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,9,7,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,32,7,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,32,7,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,33,7,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,33,7,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,35,8,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,20,8,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,11,8,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,11,8,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,35,8,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,35,8,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,34,8,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,34,8,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,41,9,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,24,9,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,14,9,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,14,9,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,37,9,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,37,9,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,35,9,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,35,9,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,60,10,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,52,10,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,18,10,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,18,10,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,38,10,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,38,10,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,36,10,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,36,10,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,64,11,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,59,11,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,22,11,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,22,11,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,39,11,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,39,11,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,41,11,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,41,11,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,65,12,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,60,12,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,37,12,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,45,12,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,46,12,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,46,12,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,44,12,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,44,12,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,91,13,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,64,13,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,45,13,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,46,13,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,49,13,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,49,13,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,45,13,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,47,13,False,0.5000000000000001,0.5000000000000001,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,100,14,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,78,14,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,46,14,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,47,14,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,51,14,False,0.5000000000000001,0.5000000000000001,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,51,14,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,47,14,False,0.5000000000000001,0.5000000000000001,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,1,14,False,0.0,0.0,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,104,15,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,94,15,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal0,0,0,0,0.0,104,50,15,False,0.0,0.0,
validation,four_rooms,11,four_rooms_11_goal1,0,0,1,0.0,104,50,15,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal0,0,0,0,0.0,54,1,15,False,0.0,0.0,
train,braid_maze,11,braid_maze_11_seed0_goal1,0,0,1,0.0,54,7,15,False,0.0,0.0,
train,maze,11,maze_11_seed0_goal0,0,0,0,0.0,49,3,15,False,0.0,0.0,
train,maze,11,maze_11_seed0_goal1,0,0,1,0.0,49,3,15,False,0.0,0.0,
validation,open_room,11,open_room_11_goal0,0,0,0,0.0,121,108,16,False,0.0,0.0,
validation,open_room,11,open_room_11_goal1,0,0,1,0.0,121,104,16,False,0.0,0.0,
